tour_id,senti,senti_count,senti_sum,senti_avg
20142,"[['최고', 2]]",1,2,2.0
20143,"[['사랑', 2], ['운', 1]]",2,3,1.5
20144,"[['여유', 1]]",1,1,1.0
20147,"[['악한', -2]]",1,-2,-2.0
20148,"[['강추', 2], ['죽음', -1], ['노', -2], ['최악', -2], ['해', -2], ['후회', -2]]",6,-7,-1.1666666666666667
20150,"[['최고', 2], ['친절', 2], ['기대', 1]]",3,5,1.6666666666666667
20151,"[['사랑', 2], ['지치', -1]]",2,1,0.5
20153,"[['맛', 2], ['사랑', 2], ['최고', 2], ['기대', 1], ['걱정', -2], ['부담', -2], ['불편', -2], ['잘못', -2], ['짜증', -2], ['해', -2]]",10,-5,-0.5
20154,"[['최고', 2], ['친절', 2], ['최악', -2]]",3,2,0.6666666666666666
20155,"[['감사', 2], ['강추', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['대접', 1], ['운', 1], ['겁', -1], ['실망', -2]]",10,11,1.1
20156,"[['만족', 2], ['맛', 2], ['즐거움', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['대가', 1], ['ㅜ', -1], ['부족', -1], ['실망', -2]]",10,9,0.9
20158,"[['강추', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['대접', 1], ['인정', 1], ['친구', 1], ['실망', -2], ['재앙', -2], ['해', -2], ['후회', -2]]",13,6,0.46153846153846156
20159,"[['최고', 2], ['중상', -2]]",2,0,0.0
20160,"[['조화', 2], ['최고', 2]]",2,4,2.0
20161,"[['감사', 2], ['최고', 2], ['친절', 2]]",3,6,2.0
20162,"[['강추', 2], ['사랑', 2], ['최고', 2], ['필수', 1], ['피', 0]]",5,7,1.4
20163,"[['최고', 2], ['최악', -2]]",2,0,0.0
20164,"[['최고', 2]]",1,2,2.0
20166,"[['최고', 2]]",1,2,2.0
20180,"[['최고', 2]]",1,2,2.0
20183,"[['만족', 2]]",1,2,2.0
20187,"[['최고', 2]]",1,2,2.0
20189,"[['부담', -2]]",1,-2,-2.0
20191,"[['친절', 2], ['걱정', -2]]",2,0,0.0
20192,"[['최고', 2]]",1,2,2.0
20195,"[['최고', 2]]",1,2,2.0
20199,"[['최고', 2]]",1,2,2.0
20201,"[['감동', 2], ['맑은', 2], ['멋', 2], ['최고', 2], ['행복', 2], ['흥취', 2], ['기대', 1], ['빛', 1], ['시원', 1], ['정', 1], ['진리', 1], ['최상', 1], ['친구', 1], ['필수', 1], ['ㅠ', -1], ['부족', -1], ['짐', -1], ['바보', -2], ['욕', -2], ['창피', -2], ['후회', -2], ['흐린', -2]]",22,7,0.3181818181818182
20204,"[['최고', 2]]",1,2,2.0
20205,"[['아름다움', 2]]",1,2,2.0
20206,"[['ㅠ', -1]]",1,-1,-1.0
20218,"[['호감', 2], ['해', -2]]",2,0,0.0
20221,"[['친절', 2], ['캐리', 1], ['할인', 1], ['낭비', -1], ['뇌진탕', -2], ['불편', -2], ['실망', -2], ['장애', -2], ['장애인', -2], ['화', -2]]",10,-9,-0.9
20222,"[['행복', 2], ['정', 1]]",2,3,1.5
20224,"[['오도', -2]]",1,-2,-2.0
20225,"[['최고', 2], ['여유', 1]]",2,3,1.5
20227,"[['최고', 2]]",1,2,2.0
20230,"[['만족', 2], ['친절', 2]]",2,4,2.0
20234,"[['친절', 2]]",1,2,2.0
20235,"[['감사', 2], ['아름다움', 2], ['최고', 2], ['한마음', 1], ['부족', -1], ['상처', -2], ['환상', -2]]",7,2,0.2857142857142857
20236,"[['강추', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['친구', 1], ['모양', 0], ['ㅠ', -1]]",8,9,1.125
20237,"[['강추', 2], ['친절', 2]]",2,4,2.0
20241,"[['강추', 2], ['만족', 2], ['성공', 2], ['친절', 2], ['편안', 2], ['기대', 1], ['이벤트', 1], ['초월', 1], ['할인', 1], ['ㅉ', -1], ['ㅠ', -1], ['소음', -1], ['악취', -1], ['피로', -1], ['한숨', -1], ['더러움', -2], ['망신', -2], ['바보', -2], ['시샘', -2], ['실망', -2], ['최악', -2], ['해', -2], ['후회', -2]]",23,-8,-0.34782608695652173
20242,"[['강추', 2], ['만족', 2], ['성공', 2], ['친절', 2], ['편안', 2], ['기대', 1], ['이벤트', 1], ['초월', 1], ['할인', 1], ['ㅉ', -1], ['ㅠ', -1], ['소음', -1], ['악취', -1], ['피로', -1], ['한숨', -1], ['더러움', -2], ['망신', -2], ['바보', -2], ['시샘', -2], ['실망', -2], ['최악', -2], ['해', -2], ['후회', -2]]",23,-8,-0.34782608695652173
20243,"[['맛', 2], ['잔소리', -1], ['병', -2], ['화', -2], ['화가', -2]]",5,-5,-1.0
20244,"[['최고', 2]]",1,2,2.0
20248,"[['감사', 2], ['강추', 2], ['친절', 2], ['편안', 2], ['친구', 1], ['휴식', 1], ['지치', -1]]",7,9,1.2857142857142858
20252,"[['감탄', 2], ['강추', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['이벤트', 1], ['진리', 1], ['책임감', 1], ['친구', 1], ['성', 0], ['겁', -1], ['부족', -1], ['더러운', -2], ['바보', -2], ['실망', -2], ['악', -2], ['짜증', -2], ['최악', -2], ['해', -2]]",21,1,0.047619047619047616
20254,"[['최고', 2], ['노예', -2]]",2,0,0.0
20255,"[['강추', 2], ['최고', 2], ['친절', 2]]",3,6,2.0
20257,"[['최고', 2], ['편안', 2]]",2,4,2.0
20260,"[['감사', 2], ['멋', 2], ['최고', 2], ['친구', 1]]",4,7,1.75
20262,"[['최고', 2], ['대가', 1], ['운', 1]]",3,4,1.3333333333333333
20270,"[['최고', 2], ['보배', 1], ['존경', 1], ['진리', 1], ['함정', -1]]",5,4,0.8
20272,"[['최고', 2]]",1,2,2.0
20275,"[['맛', 2], ['최고', 2], ['친절', 2], ['가치', 1], ['대가', 1], ['모양', 0], ['ㅠ', -1], ['고함', -1], ['한숨', -1], ['짜증', -2], ['최악', -2]]",11,1,0.09090909090909091
20280,"[['만족', 2], ['최고', 2]]",2,4,2.0
20284,"[['강추', 2]]",1,2,2.0
20285,"[['감동', 2], ['강추', 2], ['만족', 2], ['멋', 2], ['최고', 2], ['친절', 2], ['칭찬', 2], ['친구', 1], ['후회', -2]]",9,13,1.4444444444444444
20288,"[['친절', 2]]",1,2,2.0
20294,"[['고마움', 2], ['지혜', 2]]",2,4,2.0
20297,"[['최고', 2]]",1,2,2.0
20298,"[['조화', 2], ['최고', 2], ['천사', 1], ['천사', 1], ['노예', -2]]",5,4,0.8
20299,"[['최고', 2], ['천사', 1], ['수선', -1], ['부담', -2]]",4,0,0.0
20301,"[['멋', 2], ['최고', 2], ['살인', -1], ['싸움', -1], ['위법', -1], ['독', -2], ['불법', -2], ['최악', -2], ['해', -2]]",9,-7,-0.7777777777777778
20302,"[['못', 0]]",1,0,0.0
20303,"[['영광', 2]]",1,2,2.0
20309,"[['운', 1], ['정상', 1]]",2,2,1.0
20310,"[['최고', 2]]",1,2,2.0
20311,"[['감동', 2], ['사랑', 2], ['짐', -1]]",3,3,1.0
20312,"[['덕', 2], ['최고', 2], ['기대', 1], ['친구', 1], ['필수', 1]]",5,7,1.4
20314,"[['감사', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['친구', 1], ['식중독', -1], ['불평', -2]]",9,9,1.0
20320,"[['감격', 2], ['감동', 2], ['감사', 2], ['감탄', 2], ['멋', 2], ['최고', 2], ['정상', 1], ['친구', 1], ['품격', 1], ['분노', -2], ['실망', -2], ['짜증', -2]]",12,9,0.75
20321,"[['감동', 2], ['강추', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['적극', 1], ['성', 0], ['피', 0], ['부족', -1], ['짐', -1], ['곰팡이', -2], ['최악', -2]]",12,5,0.4166666666666667
20322,"[['최고', 2], ['친구', 1]]",2,3,1.5
20324,"[['감탄', 2], ['만족', 2], ['친절', 2], ['ㅠ', -1], ['설사', -1], ['구역질', -2], ['오도', -2]]",7,0,0.0
20326,"[['최고', 2], ['실망', -2]]",2,0,0.0
20327,"[['안목', 1]]",1,1,1.0
20330,"[['아쉬움', -1]]",1,-1,-1.0
20331,"[['감동', 2], ['감사', 2], ['고급', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['킹', 2], ['편리', 2], ['행복', 2], ['가치', 1], ['기대', 1], ['진리', 1], ['친구', 1], ['성', 0], ['ㅠ', -1], ['부족', -1], ['사치', -1], ['설사', -1], ['오해', -1], ['부담', -2], ['불만', -2], ['불편', -2]]",22,11,0.5
20334,"[['최고', 2]]",1,2,2.0
20335,"[['만족', 2], ['최고', 2]]",2,4,2.0
20336,"[['정상', 1]]",1,1,1.0
20339,"[['최고', 2]]",1,2,2.0
20340,"[['최고', 2], ['음기', -2]]",2,0,0.0
20349,"[['화', -2]]",1,-2,-2.0
20354,"[['친절', 2], ['못', 0], ['고름', -1]]",3,1,0.3333333333333333
20355,"[['맛', 2], ['친절', 2], ['친구', 1], ['부족', -1], ['실망', -2], ['짜증', -2], ['해', -2]]",7,-2,-0.2857142857142857
20360,"[['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['대상', 1], ['유명', 1], ['정', 1], ['친구', 1], ['못', 0], ['상한', -2], ['실망', -2], ['욕', -2], ['최악', -2], ['화', -2], ['화가', -2], ['후회', -2]]",16,-3,-0.1875
20361,"[['정열', 1], ['장애인', -2]]",2,-1,-0.5
20362,"[['최고', 2]]",1,2,2.0
20366,"[['최고', 2]]",1,2,2.0
20367,"[['강추', 2], ['최고', 2], ['평온', 2], ['흥미', 1]]",4,7,1.75
20369,"[['친절', 2], ['후회', -2]]",2,0,0.0
20371,"[['최고', 2]]",1,2,2.0
20377,"[['최악', -2]]",1,-2,-2.0
20380,"[['강추', 2], ['만족', 2], ['맛', 2], ['우수', 2], ['최고', 2], ['친절', 2], ['친절', 2], ['대상', 1], ['믿음', 1], ['빛', 1], ['적극', 1], ['친구', 1], ['실망', -2], ['최악', -2]]",14,15,1.0714285714285714
20381,"[['장점', 2], ['거부감', -2]]",2,0,0.0
20382,"[['친절', 2]]",1,2,2.0
20383,"[['불편', -2]]",1,-2,-2.0
20390,"[['최고', 2]]",1,2,2.0
20391,"[['휴식', 1]]",1,1,1.0
20393,"[['최고', 2], ['화', -2]]",2,0,0.0
20394,"[['최고', 2]]",1,2,2.0
20396,"[['맛', 2], ['최고', 2], ['친절', 2], ['해', -2], ['후회', -2]]",5,2,0.4
20397,"[['죄', -2]]",1,-2,-2.0
20399,"[['ㅉ', -1], ['짜증', -2]]",2,-3,-1.5
20400,"[['친절', 2], ['곰팡이', -2], ['욕', -2]]",3,-2,-0.6666666666666666
20406,"[['친절', 2]]",1,2,2.0
20410,"[['고급', 2], ['친절', 2]]",2,4,2.0
20411,"[['감동', 2]]",1,2,2.0
20416,"[['감동', 2], ['맛', 2], ['최고', 2], ['부족', -1], ['욕심', -1]]",5,4,0.8
20418,"[['감사', 2], ['만족', 2], ['친절', 2], ['편안', 2], ['낭만', 1]]",5,9,1.8
20419,"[['불평', -2], ['탄식', -2]]",2,-4,-2.0
20423,"[['최고', 2], ['최악', -2], ['해', -2], ['후회', -2]]",4,-4,-1.0
20424,"[['고급', 2], ['만족', 2], ['최고', 2], ['친절', 2]]",4,8,2.0
20426,"[['감동', 2], ['감사', 2], ['강추', 2], ['대접', 1], ['정', 1], ['추위', -1]]",6,7,1.1666666666666667
20427,"[['최고', 2], ['친절', 2], ['친구', 1], ['불만', -2]]",4,3,0.75
20429,"[['납치', -2]]",1,-2,-2.0
20434,"[['최고', 2]]",1,2,2.0
20435,"[['강추', 2]]",1,2,2.0
20438,"[['감사', 2], ['강추', 2], ['친절', 2], ['안심', 1], ['친구', 1], ['부족', -1], ['불편', -2], ['해', -2]]",8,3,0.375
20442,"[['최고', 2], ['할인', 1]]",2,3,1.5
20443,"[['친절', 2]]",1,2,2.0
20444,"[['강추', 2], ['최고', 2], ['친절', 2], ['정', 1], ['찌꺼기', -1], ['중상', -2]]",6,4,0.6666666666666666
20445,"[['최고', 2]]",1,2,2.0
20450,"[['친절', 2], ['인정', 1]]",2,3,1.5
20451,"[['최고', 2]]",1,2,2.0
20458,"[['최고', 2], ['친절', 2]]",2,4,2.0
20460,"[['개선', 2], ['맛', 2], ['장점', 2], ['기대', 1], ['소음', -1], ['추위', -1], ['욕', -2]]",7,3,0.42857142857142855
20461,"[['개선', 2], ['맛', 2], ['장점', 2], ['기대', 1], ['소음', -1], ['추위', -1], ['욕', -2]]",7,3,0.42857142857142855
20463,"[['기대', 1], ['친구', 1], ['못', 0], ['실망', -2], ['최악', -2]]",5,-2,-0.4
20467,"[['강추', 2], ['최고', 2], ['편안', 2], ['정', 1], ['휴식', 1], ['짐', -1], ['곰팡이', -2]]",7,5,0.7142857142857143
20469,"[['맛', 2], ['명성', 2], ['최고', 2], ['ㅇ', 1], ['ㅠ', -1], ['짐', -1], ['불편', -2], ['빚', -2], ['실망', -2], ['최악', -2], ['해', -2], ['화가', -2]]",12,-7,-0.5833333333333334
20470,"[['맛', 2], ['명성', 2], ['최고', 2], ['ㅇ', 1], ['ㅠ', -1], ['불편', -2], ['빚', -2], ['실망', -2], ['최악', -2], ['해', -2], ['화가', -2]]",11,-6,-0.5454545454545454
20475,"[['여유', 1], ['인기', 1], ['위기', -1]]",3,1,0.3333333333333333
20479,"[['최고', 2], ['여유', 1]]",2,3,1.5
20483,"[['만족', 2], ['미소', 2], ['최고', 2], ['실망', -2], ['후회', -2]]",5,2,0.4
20484,"[['안전', 2], ['최고', 2], ['친절', 2]]",3,6,2.0
20486,"[['감사', 2], ['강추', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['성', 0], ['ㅠ', -1], ['소음', -1], ['아쉬움', -1], ['짐', -1], ['곰팡이', -2], ['불편', -2], ['해', -2]]",14,1,0.07142857142857142
20489,"[['승리', 2]]",1,2,2.0
20497,"[['최고', 2], ['기대', 1]]",2,3,1.5
20506,"[['최고', 2]]",1,2,2.0
20508,"[['조화', 2], ['적극', 1], ['걱정', -2]]",3,1,0.3333333333333333
20515,"[['비만', -2]]",1,-2,-2.0
20517,"[['최고', 2]]",1,2,2.0
20518,"[['최고', 2], ['친절', 2], ['편안', 2], ['해', -2]]",4,4,1.0
20520,"[['맛', 2]]",1,2,2.0
20523,"[['맛', 2], ['실망', -2]]",2,0,0.0
20524,"[['감사', 2]]",1,2,2.0
20526,"[['감동', 2], ['멋', 2], ['최고', 2], ['최고', 2], ['가치', 1], ['벗', 1], ['인정', 1], ['필수', 1], ['짜증', -2], ['최악', -2], ['해', -2], ['화재', -2], ['후회', -2]]",13,2,0.15384615384615385
20528,"[['부족', -1]]",1,-1,-1.0
20529,"[['최고', 2], ['운', 1]]",2,3,1.5
20532,"[['의심', -1]]",1,-1,-1.0
20533,"[['최고', 2]]",1,2,2.0
20535,"[['최고', 2]]",1,2,2.0
20536,"[['최고', 2], ['걱정', -2]]",2,0,0.0
20538,"[['감사', 2], ['덕', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['실용적', 1], ['친구', 1], ['할인', 1], ['휴식', 1], ['성', 0], ['지치', -1], ['한계', -1], ['불편', -2]]",13,10,0.7692307692307693
20539,"[['고급', 2], ['장점', 2], ['친절', 2], ['기대', 1], ['운', 1], ['소음', -1], ['짐', -1], ['한숨', -1], ['불량', -2], ['불편', -2], ['해', -2]]",11,-1,-0.09090909090909091
20542,"[['강추', 2], ['최고', 2]]",2,4,2.0
20543,"[['친절', 2]]",1,2,2.0
20544,"[['최고', 2], ['친절', 2], ['여유', 1], ['피로', -1]]",4,4,1.0
20547,"[['맑은', 2], ['친절', 2], ['할인', 1], ['거부감', -2], ['불편', -2]]",5,1,0.2
20550,"[['개선', 2], ['최고', 2], ['친절', 2], ['피해', -1], ['불량', -2]]",5,3,0.6
20551,"[['최고', 2]]",1,2,2.0
20552,"[['강추', 2], ['최고', 2], ['정', 1], ['필수', 1]]",4,6,1.5
20574,"[['정', 1], ['불편', -2]]",2,-1,-0.5
20576,"[['강추', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['황홀', 2], ['휴식', 1]]",6,11,1.8333333333333333
20577,"[['감탄', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['운', 1], ['손해', -2]]",6,7,1.1666666666666667
20590,"[['만족', 2], ['사랑', 2], ['친절', 2], ['편안', 2], ['행복', 2], ['운', 1], ['친구', 1], ['성', 0], ['걱정', -2]]",9,10,1.1111111111111112
20591,"[['만족', 2], ['최고', 2], ['편안', 2], ['활기', 2], ['ㅆ', 1], ['보람', 1], ['안심', 1], ['정상', 1], ['천사', 1], ['친구', 1], ['성', 0], ['ㅅ', -1], ['마약', -1], ['범죄자', -1], ['살해', -1], ['앞잡이', -1], ['피해', -1], ['걱정', -2], ['공포', -2], ['노예', -2], ['무기력', -2], ['범죄', -2], ['분노', -2], ['불안', -2], ['살', -2], ['소름', -2], ['스트레스', -2], ['실망', -2], ['쌍년', -2], ['악마', -2], ['저주', -2], ['죄', -2], ['지옥', -2], ['최악', -2], ['해', -2], ['화가', -2], ['환상', -2], ['후회', -2]]",38,-34,-0.8947368421052632
20595,"[['최고', 2]]",1,2,2.0
20608,"[['맛', 2], ['친절', 2], ['유명', 1], ['이상', -1]]",4,4,1.0
20611,"[['최고', 2], ['휴식', 1]]",2,3,1.5
20613,"[['최고', 2], ['친절', 2]]",2,4,2.0
20616,"[['고급', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['친구', 1], ['향상', 1], ['추운', -1], ['걱정', -2], ['실망', -2], ['화', -2], ['후회', -2]]",12,3,0.25
20641,"[['감사', 2], ['최고', 2], ['친절', 2], ['후회', -2]]",4,4,1.0
20647,"[['정상', 1], ['의심', -1]]",2,0,0.0
20648,"[['강추', 2], ['만족', 2], ['맛', 2], ['장점', 2], ['조화', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['인정', 1], ['피', 0], ['ㅠ', -1], ['걱정', -2], ['불만', -2], ['불편', -2], ['실망', -2], ['최악', -2], ['해', -2]]",17,3,0.17647058823529413
20649,"[['포기', -1]]",1,-1,-1.0
20650,"[['아름다움', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['필수', 1], ['ㅠ', -1]]",6,8,1.3333333333333333
20657,"[['빛', 1], ['정상', 1], ['공포', -2]]",3,0,0.0
20659,"[['강추', 2], ['멋', 2], ['아름다움', 2], ['최고', 2], ['행복', 2], ['짐', -1], ['아픔', -2]]",7,7,1.0
20664,"[['감동', 2], ['감사', 2], ['최고', 2], ['친절', 2], ['부족', -1], ['부담', -2]]",6,5,0.8333333333333334
20665,"[['사랑', 2], ['정상', 1]]",2,3,1.5
20667,"[['강추', 2], ['만족', 2], ['사랑', 2], ['재미', 2], ['행복', 2], ['기대', 1], ['도움', 1], ['정', 1], ['친구', 1], ['할인', 1], ['성', 0], ['지경', -1], ['해', -2]]",13,12,0.9230769230769231
20669,"[['맛', 2], ['조화', 2], ['최고', 2], ['친절', 2], ['빛', 1]]",5,9,1.8
20672,"[['감동', 2], ['감사', 2], ['감탄', 2], ['강추', 2], ['최고', 2], ['빛', 1], ['정상', 1], ['아쉬움', -1], ['공포', -2], ['지옥', -2], ['후회', -2]]",11,5,0.45454545454545453
20673,"[['아쉬움', -1]]",1,-1,-1.0
20674,"[['감사', 2], ['강추', 2], ['만족', 2], ['조화', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['정', 1], ['친구', 1], ['ㅠ', -1], ['거짓말', -2], ['걱정', -2], ['부담', -2], ['불편', -2], ['실망', -2], ['짜증', -2], ['최악', -2], ['후회', -2]]",18,-2,-0.1111111111111111
20677,"[['재미', 2], ['걱정', -2], ['부담', -2], ['해', -2]]",4,-4,-1.0
20679,"[['친절', 2], ['기대', 1], ['할인', 1], ['아쉬움', -1]]",4,3,0.75
20680,"[['감사', 2], ['강추', 2], ['만족', 2], ['맛', 2], ['조화', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['인정', 1], ['적극', 1], ['정', 1], ['친구', 1], ['ㅜ', -1], ['겁', -1], ['폭력적', -1], ['거짓', -2], ['부담', -2], ['해', -2]]",18,10,0.5555555555555556
20681,"[['최고', 2]]",1,2,2.0
20682,"[['덕', 2], ['멋', 2], ['안전', 2], ['최고', 2], ['행복', 2], ['빛', 1], ['ㅠ', -1], ['아쉬움', -1], ['짐', -1], ['거짓말', -2], ['더러운', -2], ['실망', -2]]",12,2,0.16666666666666666
20683,"[['최고', 2]]",1,2,2.0
20684,"[['최고', 2], ['편안', 2], ['정상', 1], ['피로', -1]]",4,4,1.0
20685,"[['기대', 1], ['최악', -2]]",2,-1,-0.5
20686,"[['최고', 2]]",1,2,2.0
20687,"[['감격', 2], ['강추', 2], ['멋', 2], ['아름다움', 2], ['장점', 2], ['최고', 2], ['소망', 1], ['성', 0], ['ㅠ', -1], ['짐', -1], ['흐린', -2]]",11,9,0.8181818181818182
20693,"[['최고', 2], ['불편', -2]]",2,0,0.0
20694,"[['감사', 2], ['친절', 2], ['불편', -2], ['불평', -2]]",4,0,0.0
20695,"[['감동', 2], ['강추', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['보람', 1], ['안심', 1], ['인정', 1], ['재주', 1], ['억지', -1], ['거짓말', -2], ['걱정', -2], ['실망', -2], ['자해', -2], ['짜증', -2], ['환상', -2], ['후회', -2]]",18,1,0.05555555555555555
20696,"[['강추', 2], ['안전', 2], ['최고', 2], ['정상', 1], ['못', 0], ['근심', -1], ['걱정', -2]]",7,4,0.5714285714285714
20697,"[['강추', 2], ['최고', 2], ['친절', 2], ['친구', 1], ['ㅜ', -1]]",5,6,1.2
20699,"[['감사', 2], ['만족', 2], ['행복', 2], ['우울', -2]]",4,4,1.0
20700,"[['영웅', 2], ['기대', 1], ['도움', 1], ['짐', -1]]",4,3,0.75
20701,"[['강추', 2]]",1,2,2.0
20702,"[['감동', 2], ['강추', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['기대', 1]]",7,13,1.8571428571428572
20704,"[['맛', 2], ['최고', 2], ['친구', 1], ['최악', -2]]",4,3,0.75
20705,"[['최고', 2], ['정', 1], ['존경', 1], ['해학', 1], ['지경', -1], ['비만', -2], ['해', -2], ['흐린', -2]]",8,-2,-0.25
20706,"[['감탄', 2], ['덕', 2], ['최고', 2], ['빛', 1], ['해', -2], ['환상', -2]]",6,3,0.5
20707,"[['최고', 2]]",1,2,2.0
20711,"[['강추', 2], ['만족', 2], ['맛', 2], ['멋', 2], ['아름다움', 2], ['장점', 2], ['최고', 2], ['가치', 1], ['기대', 1], ['보람', 1], ['정상', 1], ['ㅠ', -1], ['먼지', -1], ['물집', -1], ['싸움', -1], ['짐', -1], ['걱정', -2], ['더러움', -2], ['이기적', -2], ['최악', -2], ['해', -2], ['환상', -2], ['후회', -2]]",23,-1,-0.043478260869565216
20712,"[['만족', 2], ['우월', 2], ['장점', 2], ['최고', 2], ['친절', 2], ['칭찬', 2], ['편리', 2], ['편안', 2], ['이벤트', 1], ['적극', 1], ['할인', 1], ['모양', 0], ['ㅠ', -1], ['먼지', -1], ['부족', -1], ['소음', -1], ['짐', -1], ['짐', -1], ['창', -1], ['부담', -2], ['짜증', -2], ['최악', -2], ['해', -2]]",23,4,0.17391304347826086
20714,"[['강추', 2], ['맛', 2], ['할인', 1]]",3,5,1.6666666666666667
20715,"[['강추', 2], ['사랑', 2], ['재미', 2], ['즐거움', 2], ['최고', 2], ['친절', 2], ['인기', 1], ['장학금', 1], ['친구', 1], ['할인', 1], ['피', 0], ['ㅜ', -1], ['감옥', -1], ['아쉬움', -1], ['의심', -1], ['포기', -1], ['스트레스', -2], ['어려움', -2], ['짜증', -2], ['해', -2]]",20,3,0.15
20717,"[['덕', 2], ['멋', 2], ['사랑', 2], ['안전', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['ㅜ', -1], ['부족', -1], ['의심', -1], ['짐', -1], ['더러운', -2], ['서러움', -2], ['편견', -2]]",14,3,0.21428571428571427
20720,"[['감동', 2], ['감사', 2], ['감탄', 2], ['사랑', 2], ['재미', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['행복', 2], ['가치', 1], ['기대', 1], ['열정', 1], ['인정', 1], ['친구', 1], ['필수', 1], ['아쉬움', -1], ['죽음', -1], ['짐', -1], ['거짓말', -2], ['실망', -2]]",20,17,0.85
20721,"[['먼지', -1], ['오도', -2]]",2,-3,-1.5
20722,"[['친절', 2], ['칭찬', 2]]",2,4,2.0
20723,"[['강추', 2]]",1,2,2.0
20727,"[['강추', 2], ['고급', 2], ['만족', 2], ['최고', 2], ['친절', 2]]",5,10,2.0
20729,"[['최고', 2]]",1,2,2.0
20730,"[['강추', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['ㅇ', 1], ['친구', 1], ['피', 0], ['부담', -2], ['최악', -2]]",9,6,0.6666666666666666
20731,"[['미소', 2], ['최고', 2], ['친절', 2], ['황홀', 2], ['환상', -2]]",5,6,1.2
20732,"[['감동', 2], ['기대', 1], ['정', 1], ['피로', -1], ['불편', -2], ['해', -2]]",6,-1,-0.16666666666666666
20733,"[['친구', 1], ['할인', 1]]",2,2,1.0
20734,"[['감사', 2], ['멋', 2], ['최고', 2], ['친절', 2]]",4,8,2.0
20736,"[['재미', 2], ['최고', 2], ['여유', 1], ['독사', -2]]",4,3,0.75
20738,"[['강추', 2], ['맑은', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['칭찬', 2], ['기대', 1], ['보람', 1], ['운', 1], ['정', 1], ['필수', 1], ['합리적', 1], ['ㅠ', -1], ['실수', -1], ['의심', -1], ['피해', -1], ['부담', -2], ['불편', -2], ['실망', -2], ['짜증', -2], ['창피', -2], ['해', -2], ['환상', -2], ['후회', -2]]",24,-2,-0.08333333333333333
20740,"[['감사', 2], ['강추', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['가치', 1], ['기대', 1], ['신뢰', 1], ['예의', 1], ['용기', 1], ['유명', 1], ['인정', 1], ['필수', 1], ['ㅜ', -1], ['ㅠ', -1], ['겁', -1], ['불성실', -1], ['실수', -1], ['의심', -1], ['충격', -1], ['걱정', -2], ['벌', -2], ['부담', -2], ['불편', -2], ['실망', -2], ['욕', -2], ['원한', -2], ['잘못', -2], ['최악', -2], ['치욕', -2], ['해', -2], ['후회', -2]]",32,-13,-0.40625
20741,"[['덕', 2], ['재미', 2], ['최고', 2], ['교육적', 1], ['기대', 1], ['꿀', 1], ['발전', 1], ['애정', 1], ['이벤트', 1], ['친구', 1], ['피', 0], ['최악', -2], ['해', -2], ['허', -2]]",14,7,0.5
20742,"[['감사', 2], ['강추', 2], ['재미', 2], ['친절', 2], ['편안', 2], ['행복', 2], ['낭만', 1], ['휴식', 1]]",8,14,1.75
20743,"[['감사', 2], ['강추', 2]]",2,4,2.0
20744,"[['부족', -1]]",1,-1,-1.0
20745,"[['멋', 2], ['장점', 2], ['최고', 2], ['정상', 1], ['비추', -2]]",5,5,1.0
20746,"[['못', 0]]",1,0,0.0
20748,"[['강추', 2], ['고급', 2], ['만족', 2], ['맛', 2], ['재미', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['기대', 1], ['세일', 1], ['용기', 1], ['운', 1], ['필수', 1], ['모양', 0], ['부담', -2], ['자괴감', -2], ['환상', -2]]",17,15,0.8823529411764706
20750,"[['최고', 2]]",1,2,2.0
20751,"[['강추', 2], ['최고', 2], ['ㅜ', -1]]",3,3,1.0
20752,"[['최고', 2], ['친절', 2]]",2,4,2.0
20753,"[['행복', 2], ['걱정', -2], ['비추', -2], ['최악', -2], ['후회', -2]]",5,-6,-1.2
